account_id,company_name,country,subregion,industry,employee_band,estimated_arr,segment,account_status,coverage_status,engagement_status,last_activity_date,employee_band_num,segment_num,cluster,tier,priority_flag
1322,"Quinn, Lindsey and Carlson",JP,North Asia,Healthcare,1-50,29600.0,SMB,Churned,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1324,Garrison-Spence,KR,North Asia,Education,2001+,1034800.0,Enterprise,Active,Unassigned,No Coverage,Never,5,3,0,Tier 1,Priority
1325,Lewis Ltd,JP,North Asia,SaaS,201-500,17300.0,SMB,Churned,Unassigned,No Coverage,Never,3,1,2,Tier 3,Standard
1326,Vasquez-Martinez,JP,North Asia,E-commerce,201-500,129500.0,Mid-Market,Churned,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1327,Hernandez Inc,KR,North Asia,E-commerce,2001+,922300.0,Enterprise,Active,Unassigned,No Coverage,Never,5,3,0,Tier 1,Priority
1328,Harris-Green,JP,North Asia,Media,51-200,14800.0,SMB,Prospect,Unassigned,No Coverage,Never,2,1,2,Tier 3,Standard
1329,Ortiz Group,KR,North Asia,SaaS,51-200,14900.0,SMB,Active,Unassigned,No Coverage,Never,2,1,2,Tier 3,Standard
1331,Mcdonald-Jones,JP,North Asia,Logistics,201-500,617500.0,Enterprise,Prospect,Unassigned,No Coverage,Never,3,3,0,Tier 1,Standard
1332,"Parker, Stark and Kemp",KR,North Asia,Professional Services,51-200,36700.0,SMB,Inactive,Unassigned,No Coverage,Never,2,1,2,Tier 3,Standard
1333,"Chase, Gonzalez and Martinez",KR,North Asia,Manufacturing,51-200,7600.0,SMB,Active,Unassigned,No Coverage,Never,2,1,2,Tier 3,Standard
1334,"Higgins, Peterson and Mathis",JP,North Asia,Professional Services,51-200,5700.0,SMB,Churned,Unassigned,No Coverage,Never,2,1,2,Tier 3,Standard
1336,King-Padilla,JP,North Asia,Education,501-2000,636100.0,Enterprise,Prospect,Unassigned,No Coverage,Never,4,3,0,Tier 1,Standard
1338,Kim and Sons,JP,North Asia,E-commerce,51-200,213100.0,Mid-Market,Churned,Unassigned,No Coverage,Never,2,2,1,Tier 2,Standard
1339,Flores Ltd,KR,North Asia,Fintech,1-50,12300.0,SMB,Prospect,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1340,Maxwell PLC,JP,North Asia,Retail,201-500,16000.0,SMB,Active,Unassigned,No Coverage,Never,3,1,2,Tier 3,Standard
1341,"Morales, Clark and Riley",JP,North Asia,SaaS,201-500,211600.0,Mid-Market,Active,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1342,Gould LLC,JP,North Asia,SaaS,1-50,39700.0,SMB,Prospect,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1346,Bridges-Fowler,JP,North Asia,Manufacturing,1-50,15100.0,SMB,Inactive,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1347,"Glass, Barnes and Barrera",JP,North Asia,Media,501-2000,1447700.0,Enterprise,Churned,Unassigned,No Coverage,Never,4,3,0,Tier 1,Priority
1348,Hendricks-Fox,JP,North Asia,Logistics,2001+,642900.0,Enterprise,Active,Unassigned,No Coverage,Never,5,3,0,Tier 1,Standard
1350,Butler Inc,KR,North Asia,Manufacturing,51-200,185900.0,Mid-Market,Active,Unassigned,No Coverage,Never,2,2,1,Tier 2,Standard
1351,Morales-Phillips,KR,North Asia,Fintech,501-2000,724400.0,Enterprise,Active,Unassigned,No Coverage,Never,4,3,0,Tier 1,Priority
1353,Petersen-Lee,KR,North Asia,Logistics,501-2000,448000.0,Enterprise,Active,Unassigned,No Coverage,Never,4,3,0,Tier 1,Standard
1354,"Mcdonald, Adams and Rivers",JP,North Asia,Education,1-50,22300.0,SMB,Prospect,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1355,Garrett-Nelson,KR,North Asia,Retail,201-500,47500.0,SMB,Prospect,Unassigned,No Coverage,Never,3,1,2,Tier 3,Standard
1356,Morgan LLC,KR,North Asia,Professional Services,201-500,214300.0,Mid-Market,Inactive,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1357,Miller Group,JP,North Asia,Retail,51-200,97000.0,Mid-Market,Active,Unassigned,No Coverage,Never,2,2,1,Tier 2,Standard
1358,Davis-Weeks,KR,North Asia,E-commerce,201-500,1861600.0,Enterprise,Prospect,Unassigned,No Coverage,Never,3,3,0,Tier 1,Priority
1359,Miller and Sons,KR,North Asia,Healthcare,201-500,217100.0,Mid-Market,Inactive,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1360,"Hall, Martin and Rojas",JP,North Asia,SaaS,201-500,11200.0,SMB,Inactive,Unassigned,No Coverage,Never,3,1,2,Tier 3,Standard
1363,"Jones, Campbell and Schaefer",JP,North Asia,Media,201-500,1072100.0,Enterprise,Churned,Unassigned,No Coverage,Never,3,3,0,Tier 1,Priority
1365,Gilbert Inc,JP,North Asia,Media,51-200,84700.0,Mid-Market,Inactive,Unassigned,No Coverage,Never,2,2,1,Tier 2,Standard
1366,Jones-Ramirez,KR,North Asia,Fintech,2001+,1128300.0,Enterprise,Active,Unassigned,No Coverage,Never,5,3,0,Tier 1,Priority
1367,Harris LLC,KR,North Asia,E-commerce,501-2000,469000.0,Enterprise,Active,Unassigned,No Coverage,Never,4,3,0,Tier 1,Standard
1368,Meyer-Garcia,JP,North Asia,E-commerce,501-2000,1069800.0,Enterprise,Prospect,Unassigned,No Coverage,Never,4,3,0,Tier 1,Priority
1372,"Rivera, Gordon and Carpenter",JP,North Asia,SaaS,51-200,208000.0,Mid-Market,Churned,Unassigned,No Coverage,Never,2,2,1,Tier 2,Standard
1373,"Martin, Morgan and Bailey",KR,North Asia,Logistics,501-2000,1927800.0,Enterprise,Inactive,Unassigned,No Coverage,Never,4,3,0,Tier 1,Priority
1374,Mcguire Group,JP,North Asia,E-commerce,201-500,69500.0,Mid-Market,Active,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1375,"Harris, Singleton and Hahn",JP,North Asia,E-commerce,201-500,126400.0,Mid-Market,Active,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1377,Thompson-Patterson,JP,North Asia,Logistics,2001+,1127800.0,Enterprise,Prospect,Unassigned,No Coverage,Never,5,3,0,Tier 1,Priority
1378,"Meyer, Lewis and Guzman",KR,North Asia,Education,501-2000,843300.0,Enterprise,Inactive,Unassigned,No Coverage,Never,4,3,0,Tier 1,Priority
1380,Frost PLC,JP,North Asia,Fintech,2001+,499600.0,Enterprise,Churned,Unassigned,No Coverage,Never,5,3,0,Tier 1,Standard
1383,Steele-Wade,KR,North Asia,Manufacturing,51-200,78100.0,Mid-Market,Active,Unassigned,No Coverage,Never,2,2,1,Tier 2,Standard
1384,Harris-Kelly,KR,North Asia,Professional Services,201-500,173900.0,Mid-Market,Prospect,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1387,Cohen-Coleman,KR,North Asia,Fintech,1-50,23000.0,SMB,Inactive,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1388,Howard-Allen,KR,North Asia,Fintech,501-2000,178500.0,Mid-Market,Active,Unassigned,No Coverage,Never,4,2,1,Tier 2,Standard
1389,Hernandez-Suarez,KR,North Asia,Media,501-2000,599100.0,Enterprise,Churned,Unassigned,No Coverage,Never,4,3,0,Tier 1,Standard
1391,"Delacruz, Taylor and Wilson",JP,North Asia,Logistics,51-200,114000.0,Mid-Market,Inactive,Unassigned,No Coverage,Never,2,2,1,Tier 2,Standard
1394,Lewis-Lawson,KR,North Asia,Education,51-200,183900.0,Mid-Market,Active,Unassigned,No Coverage,Never,2,2,1,Tier 2,Standard
1395,Lopez-Li,KR,North Asia,Retail,201-500,769600.0,Enterprise,Inactive,Unassigned,No Coverage,Never,3,3,0,Tier 1,Priority
1396,Morales-Dickerson,JP,North Asia,Retail,2001+,1014400.0,Enterprise,Prospect,Unassigned,No Coverage,Never,5,3,0,Tier 1,Priority
1397,"Ramirez, Simpson and Ball",JP,North Asia,Logistics,51-200,35100.0,SMB,Churned,Unassigned,No Coverage,Never,2,1,2,Tier 3,Standard
1398,"Reynolds, Sanchez and Arnold",JP,North Asia,Education,1-50,25600.0,SMB,Active,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1399,"Green, Thompson and Fletcher",KR,North Asia,Media,201-500,50700.0,Mid-Market,Active,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1400,Lucas Ltd,JP,North Asia,Professional Services,1-50,38600.0,SMB,Prospect,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1401,Reid PLC,KR,North Asia,Logistics,1-50,14400.0,SMB,Churned,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1402,"Smith, Wallace and Hartman",KR,North Asia,Media,51-200,45300.0,SMB,Prospect,Unassigned,No Coverage,Never,2,1,2,Tier 3,Standard
1403,"West, Durham and Anderson",KR,North Asia,Fintech,201-500,120400.0,Mid-Market,Prospect,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1405,Campbell Group,KR,North Asia,Fintech,501-2000,190400.0,Mid-Market,Active,Unassigned,No Coverage,Never,4,2,1,Tier 2,Standard
1407,"Lewis, Phillips and Morris",JP,North Asia,Healthcare,501-2000,150700.0,Mid-Market,Prospect,Unassigned,No Coverage,Never,4,2,1,Tier 2,Standard
1408,Ortiz and Sons,JP,North Asia,Logistics,201-500,1215300.0,Enterprise,Churned,Unassigned,No Coverage,Never,3,3,0,Tier 1,Priority
1409,Clark Inc,KR,North Asia,Logistics,201-500,214100.0,Mid-Market,Active,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1410,Martin-Fox,JP,North Asia,Education,201-500,103500.0,Mid-Market,Churned,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1415,"Stevens, Martinez and Bowman",JP,North Asia,Retail,501-2000,206900.0,Mid-Market,Active,Unassigned,No Coverage,Never,4,2,1,Tier 2,Standard
1416,Green Group,JP,North Asia,Professional Services,201-500,606600.0,Enterprise,Prospect,Unassigned,No Coverage,Never,3,3,0,Tier 1,Standard
1418,King PLC,KR,North Asia,Healthcare,51-200,205500.0,Mid-Market,Active,Unassigned,No Coverage,Never,2,2,1,Tier 2,Standard
1423,"Hughes, Moore and Hill",JP,North Asia,E-commerce,201-500,125100.0,Mid-Market,Prospect,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1424,Johnson-Bowen,KR,North Asia,Logistics,51-200,13000.0,SMB,Active,Unassigned,No Coverage,Never,2,1,2,Tier 3,Standard
1426,Thomas-Cunningham,JP,North Asia,Logistics,201-500,157200.0,Mid-Market,Active,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1428,Garner-Griffin,KR,North Asia,Media,1-50,14000.0,SMB,Prospect,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1431,Davis-Walters,KR,North Asia,Professional Services,2001+,991500.0,Enterprise,Prospect,Unassigned,No Coverage,Never,5,3,0,Tier 1,Priority
1432,"Fry, Sanchez and Dawson",KR,North Asia,E-commerce,201-500,163400.0,Mid-Market,Active,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1433,"Smith, Barnes and Cox",JP,North Asia,Retail,501-2000,692900.0,Enterprise,Prospect,Unassigned,No Coverage,Never,4,3,0,Tier 1,Priority
1434,Lopez-Miller,KR,North Asia,Healthcare,51-200,10200.0,SMB,Active,Unassigned,No Coverage,Never,2,1,2,Tier 3,Standard
1435,Mays-Martin,JP,North Asia,SaaS,1-50,21700.0,SMB,Active,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1437,Thomas-Crawford,JP,North Asia,Fintech,51-200,70600.0,Mid-Market,Prospect,Unassigned,No Coverage,Never,2,2,1,Tier 2,Standard
1439,Gould-Tucker,KR,North Asia,Professional Services,1-50,17300.0,SMB,Prospect,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1440,"Murphy, Price and Taylor",KR,North Asia,SaaS,1-50,6000.0,SMB,Prospect,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1441,Aguilar-Jones,KR,North Asia,SaaS,1-50,42900.0,SMB,Churned,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1442,Baker LLC,KR,North Asia,Manufacturing,51-200,63900.0,Mid-Market,Prospect,Unassigned,No Coverage,Never,2,2,1,Tier 2,Standard
1443,"Hart, Levy and Allen",KR,North Asia,Education,501-2000,950600.0,Enterprise,Prospect,Unassigned,No Coverage,Never,4,3,0,Tier 1,Priority
1444,Perez-Brennan,KR,North Asia,Logistics,501-2000,140900.0,Mid-Market,Active,Unassigned,No Coverage,Never,4,2,1,Tier 2,Standard
1446,Lopez-Sullivan,JP,North Asia,SaaS,201-500,13600.0,SMB,Churned,Unassigned,No Coverage,Never,3,1,2,Tier 3,Standard
1447,Cooper-Johnson,JP,North Asia,Logistics,1-50,40300.0,SMB,Active,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1448,"Walker, Brown and Poole",KR,North Asia,E-commerce,1-50,12700.0,SMB,Active,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1451,Erickson PLC,KR,North Asia,Fintech,201-500,224600.0,Mid-Market,Active,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1453,Larson and Sons,KR,North Asia,Manufacturing,51-200,14400.0,SMB,Prospect,Unassigned,No Coverage,Never,2,1,2,Tier 3,Standard
1456,"Richards, Ward and Garcia",KR,North Asia,Fintech,201-500,1260200.0,Enterprise,Active,Unassigned,No Coverage,Never,3,3,0,Tier 1,Priority
1457,"Johns, Martin and Stephens",JP,North Asia,Logistics,1-50,25700.0,SMB,Prospect,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1459,Mack PLC,KR,North Asia,Education,1-50,17300.0,SMB,Prospect,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1460,Frazier-Taylor,JP,North Asia,Education,51-200,23100.0,SMB,Inactive,Unassigned,No Coverage,Never,2,1,2,Tier 3,Standard
1462,"Anderson, Taylor and Tran",KR,North Asia,Education,1-50,28900.0,SMB,Prospect,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1463,Bryan Group,KR,North Asia,E-commerce,51-200,14900.0,SMB,Inactive,Unassigned,No Coverage,Never,2,1,2,Tier 3,Standard
1464,"Ibarra, Mclaughlin and Martinez",JP,North Asia,Retail,51-200,18000.0,SMB,Active,Unassigned,No Coverage,Never,2,1,2,Tier 3,Standard
1466,Thomas and Sons,JP,North Asia,SaaS,201-500,25500.0,SMB,Inactive,Unassigned,No Coverage,Never,3,1,2,Tier 3,Standard
1467,Smith-Sherman,JP,North Asia,Logistics,201-500,1792200.0,Enterprise,Active,Unassigned,No Coverage,Never,3,3,0,Tier 1,Priority
1471,"Davila, Lee and Baker",KR,North Asia,Professional Services,51-200,20900.0,SMB,Prospect,Unassigned,No Coverage,Never,2,1,2,Tier 3,Standard
1473,Galvan and Sons,JP,North Asia,Healthcare,51-200,6400.0,SMB,Inactive,Unassigned,No Coverage,Never,2,1,2,Tier 3,Standard
1474,"Reyes, Lee and Patel",JP,North Asia,Retail,51-200,48000.0,SMB,Prospect,Unassigned,No Coverage,Never,2,1,2,Tier 3,Standard
1475,Scott and Sons,KR,North Asia,Logistics,201-500,1783200.0,Enterprise,Active,Unassigned,No Coverage,Never,3,3,0,Tier 1,Priority
1477,"Gross, Jones and Savage",JP,North Asia,SaaS,501-2000,141000.0,Mid-Market,Active,Unassigned,No Coverage,Never,4,2,1,Tier 2,Standard
1478,Scott-Smith,KR,North Asia,Retail,501-2000,507500.0,Enterprise,Active,Unassigned,No Coverage,Never,4,3,0,Tier 1,Standard
1480,"Roberts, Choi and Johnson",JP,North Asia,Manufacturing,1-50,18800.0,SMB,Active,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1481,Morris-Allen,IN,India,E-commerce,201-500,17700.0,SMB,Prospect,Assigned,Stale,Never,3,1,2,Tier 3,Standard
1482,Jennings Group,IN,India,Manufacturing,201-500,78500.0,Mid-Market,Churned,Assigned,Stale,2023-02-10,3,2,1,Tier 2,Standard
1484,"Potts, Thompson and Wells",IN,India,Logistics,201-500,234000.0,Mid-Market,Inactive,Assigned,Stale,2024-07-06,3,2,1,Tier 2,Standard
1485,White-Anderson,IN,India,Fintech,51-200,89900.0,Mid-Market,Active,Assigned,Stale,2024-01-30,2,2,1,Tier 2,Standard
1486,"Cobb, Hart and Valenzuela",IN,India,Education,51-200,33300.0,SMB,Prospect,Assigned,Stale,2024-02-05,2,1,2,Tier 3,Standard
1487,Garcia-Hamilton,IN,India,Media,1-50,24900.0,SMB,Prospect,Assigned,Stale,Never,1,1,2,Tier 3,Standard
1489,Chambers and Sons,IN,India,E-commerce,201-500,173000.0,Mid-Market,Prospect,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1490,Washington PLC,IN,India,Retail,1-50,43000.0,SMB,Inactive,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1491,Marquez-Vincent,IN,India,Professional Services,51-200,66900.0,Mid-Market,Active,Assigned,Stale,2024-01-13,2,2,1,Tier 2,Standard
1492,Gray Ltd,IN,India,Professional Services,201-500,163100.0,Mid-Market,Active,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1493,Pineda-Carney,IN,India,E-commerce,201-500,153300.0,Mid-Market,Active,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1494,Patterson Group,IN,India,Healthcare,201-500,37400.0,SMB,Prospect,Assigned,Stale,Never,3,1,2,Tier 3,Standard
1495,Singleton LLC,IN,India,Fintech,201-500,11900.0,SMB,Active,Unassigned,No Coverage,Never,3,1,2,Tier 3,Standard
1496,Edwards Inc,IN,India,Media,1-50,27800.0,SMB,Active,Assigned,Stale,2023-11-19,1,1,2,Tier 3,Standard
1497,"Howard, Harris and Grant",IN,India,Professional Services,201-500,218300.0,Mid-Market,Prospect,Assigned,Stale,2023-04-12,3,2,1,Tier 2,Standard
1498,"Webb, Mays and Watkins",IN,India,E-commerce,1-50,33600.0,SMB,Prospect,Assigned,Stale,Never,1,1,2,Tier 3,Standard
1499,Bowen LLC,IN,India,Manufacturing,51-200,18100.0,SMB,Inactive,Unassigned,No Coverage,Never,2,1,2,Tier 3,Standard
1500,Rowland Ltd,IN,India,Manufacturing,1-50,41000.0,SMB,Active,Assigned,Stale,2024-04-23,1,1,2,Tier 3,Standard
1502,Rodriguez-Andrews,IN,India,Manufacturing,201-500,45800.0,SMB,Prospect,Assigned,Stale,Never,3,1,2,Tier 3,Standard
1503,"Nash, Donovan and Acosta",IN,India,Retail,2001+,876100.0,Enterprise,Active,Assigned,Stale,2024-06-26,5,3,0,Tier 1,Priority
1504,Morton-Ruiz,IN,India,Media,1-50,12900.0,SMB,Prospect,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1505,"Hicks, Richards and Maxwell",IN,India,Media,1-50,39300.0,SMB,Churned,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1506,Curtis-Garcia,IN,India,Retail,201-500,1310200.0,Enterprise,Prospect,Unassigned,No Coverage,Never,3,3,0,Tier 1,Priority
1507,"Bridges, Young and Thompson",IN,India,Education,201-500,19600.0,SMB,Prospect,Unassigned,No Coverage,Never,3,1,2,Tier 3,Standard
1509,Medina and Sons,IN,India,E-commerce,501-2000,246300.0,Mid-Market,Active,Assigned,Stale,2023-03-14,4,2,1,Tier 2,Standard
1510,Meyer-Dawson,IN,India,Fintech,51-200,134000.0,Mid-Market,Active,Assigned,Stale,2024-08-22,2,2,1,Tier 2,Standard
1511,Hurst LLC,IN,India,Media,501-2000,171300.0,Mid-Market,Active,Unassigned,No Coverage,Never,4,2,1,Tier 2,Standard
1512,"King, Rhodes and Grant",IN,India,Manufacturing,51-200,33700.0,SMB,Inactive,Assigned,Stale,2024-10-14,2,1,2,Tier 3,Standard
1513,Conley-Austin,IN,India,Professional Services,51-200,12300.0,SMB,Active,Assigned,Stale,2024-02-07,2,1,2,Tier 3,Standard
1514,Willis-Clark,IN,India,Logistics,1-50,35100.0,SMB,Prospect,Assigned,Stale,Never,1,1,2,Tier 3,Standard
1515,"Allen, Fernandez and Brown",IN,India,Retail,1-50,43900.0,SMB,Churned,Assigned,Stale,2024-02-11,1,1,2,Tier 3,Standard
1516,"Ruiz, Mcdonald and Gomez",IN,India,Retail,51-200,14300.0,SMB,Inactive,Assigned,Stale,Never,2,1,2,Tier 3,Standard
1518,"Fletcher, Castillo and Hickman",IN,India,Manufacturing,1-50,27400.0,SMB,Active,Assigned,Stale,2024-02-16,1,1,2,Tier 3,Standard
1519,Sanchez Inc,IN,India,Retail,201-500,21100.0,SMB,Active,Unassigned,No Coverage,Never,3,1,2,Tier 3,Standard
1520,"Andrews, Rogers and Burnett",IN,India,Fintech,201-500,236400.0,Mid-Market,Active,Assigned,Stale,2023-11-11,3,2,1,Tier 2,Standard
1522,Turner-Weaver,IN,India,SaaS,51-200,61900.0,Mid-Market,Active,Assigned,Stale,2023-12-23,2,2,1,Tier 2,Standard
1523,Harrington Group,IN,India,SaaS,51-200,41300.0,SMB,Prospect,Assigned,Stale,2024-06-15,2,1,2,Tier 3,Standard
1524,"Rivera, Jones and Webb",IN,India,Retail,501-2000,1912300.0,Enterprise,Active,Unassigned,No Coverage,Never,4,3,0,Tier 1,Priority
1526,"Wiley, Larson and Gonzalez",IN,India,SaaS,201-500,40200.0,SMB,Churned,Assigned,Stale,2024-06-08,3,1,2,Tier 3,Standard
1527,Martin PLC,IN,India,SaaS,51-200,43700.0,SMB,Prospect,Assigned,Stale,2023-03-09,2,1,2,Tier 3,Standard
1528,Jones-Mccarthy,IN,India,Media,201-500,189100.0,Mid-Market,Active,Assigned,Stale,2024-08-31,3,2,1,Tier 2,Standard
1529,Mueller-Hunter,IN,India,SaaS,201-500,246500.0,Mid-Market,Inactive,Assigned,Stale,2024-08-16,3,2,1,Tier 2,Standard
1530,Estrada Inc,IN,India,Retail,1-50,31500.0,SMB,Prospect,Assigned,Stale,2024-07-12,1,1,2,Tier 3,Standard
1532,Irwin-Cantu,IN,India,Manufacturing,1-50,7000.0,SMB,Active,Assigned,Stale,Never,1,1,2,Tier 3,Standard
1534,King-Mitchell,IN,India,Manufacturing,1-50,38100.0,SMB,Active,Assigned,Stale,2024-11-15,1,1,2,Tier 3,Standard
1535,Burton Ltd,IN,India,Retail,201-500,108500.0,Mid-Market,Active,Assigned,Stale,2024-08-10,3,2,1,Tier 2,Standard
1536,"King, Hernandez and Waters",IN,India,Healthcare,51-200,45500.0,SMB,Active,Assigned,Stale,Never,2,1,2,Tier 3,Standard
1537,"Hawkins, Turner and Davis",IN,India,E-commerce,201-500,154200.0,Mid-Market,Active,Assigned,Stale,2024-07-05,3,2,1,Tier 2,Standard
1538,Freeman-Harper,IN,India,Media,501-2000,1472100.0,Enterprise,Active,Assigned,Stale,2024-08-19,4,3,0,Tier 1,Priority
1541,Hood LLC,IN,India,Professional Services,1-50,34700.0,SMB,Churned,Assigned,Stale,2024-11-05,1,1,2,Tier 3,Standard
1542,Hughes Inc,IN,India,Logistics,2001+,1838000.0,Enterprise,Prospect,Assigned,Stale,2023-06-22,5,3,0,Tier 1,Priority
1543,"Heath, Odonnell and Hill",IN,India,Retail,501-2000,206500.0,Mid-Market,Prospect,Assigned,Stale,2024-04-11,4,2,1,Tier 2,Standard
1545,Carroll-Bauer,IN,India,SaaS,51-200,22200.0,SMB,Active,Assigned,Stale,2023-03-21,2,1,2,Tier 3,Standard
1546,Phillips Ltd,IN,India,Logistics,51-200,240200.0,Mid-Market,Prospect,Assigned,Stale,2024-06-09,2,2,1,Tier 2,Standard
1547,"Allen, Alvarez and Hughes",IN,India,Professional Services,1-50,17300.0,SMB,Prospect,Assigned,Stale,2024-06-03,1,1,2,Tier 3,Standard
1548,Robbins PLC,IN,India,Media,1-50,30600.0,SMB,Active,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1549,Graham LLC,IN,India,Healthcare,201-500,26000.0,SMB,Prospect,Assigned,Stale,Never,3,1,2,Tier 3,Standard
1550,"Flowers, Smith and Sawyer",IN,India,Fintech,1-50,47200.0,SMB,Active,Assigned,Stale,2024-11-29,1,1,2,Tier 3,Standard
1551,Campbell PLC,IN,India,E-commerce,1-50,39500.0,SMB,Active,Assigned,Stale,2024-08-23,1,1,2,Tier 3,Standard
1552,Robbins-Black,IN,India,Retail,51-200,181200.0,Mid-Market,Active,Assigned,Stale,2024-03-04,2,2,1,Tier 2,Standard
1554,Gonzalez-Mendoza,IN,India,Healthcare,51-200,43000.0,SMB,Active,Assigned,Stale,Never,2,1,2,Tier 3,Standard
1556,"Robertson, Hunt and Graham",IN,India,SaaS,51-200,186200.0,Mid-Market,Active,Assigned,Stale,2024-09-06,2,2,1,Tier 2,Standard
1557,Miller-Duncan,IN,India,Manufacturing,201-500,21200.0,SMB,Inactive,Assigned,Stale,Never,3,1,2,Tier 3,Standard
1558,"Johnston, Diaz and Garner",IN,India,Professional Services,201-500,7000.0,SMB,Active,Assigned,Stale,2023-12-31,3,1,2,Tier 3,Standard
1559,Williamson-Hill,IN,India,Logistics,201-500,152200.0,Mid-Market,Prospect,Assigned,Stale,2024-03-05,3,2,1,Tier 2,Standard
1560,"Frazier, Jones and Lambert",IN,India,Fintech,51-200,31200.0,SMB,Prospect,Assigned,Stale,2024-11-11,2,1,2,Tier 3,Standard
1561,"Good, Gonzalez and Mcdonald",IN,India,Education,501-2000,1986600.0,Enterprise,Prospect,Unassigned,No Coverage,Never,4,3,0,Tier 1,Priority
1562,"Hernandez, Romero and Lopez",IN,India,Media,51-200,155600.0,Mid-Market,Prospect,Assigned,Stale,2024-04-11,2,2,1,Tier 2,Standard
1563,Bennett-Robinson,IN,India,Logistics,1-50,42600.0,SMB,Active,Assigned,Stale,Never,1,1,2,Tier 3,Standard
1564,Hartman PLC,IN,India,Education,1-50,38700.0,SMB,Prospect,Assigned,Stale,2023-10-08,1,1,2,Tier 3,Standard
1565,"Huber, King and Maddox",IN,India,Healthcare,1-50,30200.0,SMB,Inactive,Assigned,Stale,Never,1,1,2,Tier 3,Standard
1566,Scott-Martin,IN,India,Healthcare,501-2000,96000.0,Mid-Market,Churned,Assigned,Stale,2023-03-06,4,2,1,Tier 2,Standard
1567,Clay-Lawrence,IN,India,Fintech,201-500,183200.0,Mid-Market,Active,Assigned,Stale,2024-11-08,3,2,1,Tier 2,Standard
1568,"Perez, Miller and Jackson",IN,India,Healthcare,1-50,27700.0,SMB,Prospect,Assigned,Stale,2024-10-01,1,1,2,Tier 3,Standard
1569,Weber-Williams,IN,India,Media,51-200,53100.0,Mid-Market,Prospect,Assigned,Stale,2024-11-20,2,2,1,Tier 2,Standard
1570,"Rodriguez, Hunt and Burns",IN,India,E-commerce,1-50,6500.0,SMB,Churned,Assigned,Stale,2024-07-11,1,1,2,Tier 3,Standard
1571,Woods Inc,IN,India,Fintech,501-2000,870100.0,Enterprise,Prospect,Assigned,Stale,2024-05-05,4,3,0,Tier 1,Priority
1572,Cherry-Blake,IN,India,SaaS,201-500,229700.0,Mid-Market,Churned,Assigned,Stale,2024-05-28,3,2,1,Tier 2,Standard
1573,"Todd, Mathis and Williams",IN,India,Education,201-500,121000.0,Mid-Market,Inactive,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1574,"Schmidt, Dudley and Hernandez",IN,India,Retail,201-500,190000.0,Mid-Market,Prospect,Assigned,Stale,2024-06-23,3,2,1,Tier 2,Standard
1575,Fox-Hunt,IN,India,Logistics,51-200,5400.0,SMB,Inactive,Assigned,Stale,2023-02-21,2,1,2,Tier 3,Standard
1576,Vargas-Smith,IN,India,Media,1-50,37500.0,SMB,Active,Assigned,Stale,Never,1,1,2,Tier 3,Standard
